name,price,status,shipping,free_returns,items_sold
"New ListingOrig. Blade for Chaplin's Impr. No. 1205 Smooth Plane- 2"" Width - mjdtoolparts",5450,Pre-Owned,0,False,
New ListingAntique Vintage Iron SCORP Inshave Draw Knife Woodworking Tool 4 And 8 Inch 🪵🪵,5500,False,1107,False,
"VINTAGE ULMIA OTT ( GERMAN) LARGE 24"" LONG JOINTER WOOD PLANE LIKE ECE 101 S",17500,Pre-Owned,4544,False,
Vintage Woodworking Tools Lot,3100,Pre-Owned,761,False,
VINTAGE STANLEY SW  No. 4 SMOOTH PLANE SWEETHEART ERA WITH LABEL MINT!,17499,Pre-Owned,1000,False,
Founder's Grade Stanley No. 112 Scraper Plane - Original Decal - mjdtoolparts,38450,Pre-Owned,0,False,
New ListingVintage Tools STANLEY NO. 60-1/2 LOW ANGLE BLOCK PLANE Hand Tool Carpenter USA,4695,Pre-Owned,900,False,
"1pcs Convex Bottom planes 1 1/2"",Brass wrap black wood ,woodworking Luthier tool",1199,Brand New,500,False,
Instruction Booklet for Stanley 45 Plane Dated 7-1-30 (Reproduction) not a copy,750,Brand New,100,False,58
New ListingFounder's Grade Hdl./Knob/Screw for Stanley No. 127 Plane  - mjdtoolparts,8450,Pre-Owned,0,False,
"New ListingVINTANGE ANTIQUE WORTH WOOD PLANE USA 9.5"" Long",1599,Pre-Owned,0,False,
"New ListingNice Half set of 16 Hollow & Round Moulding Planes, by John Moseley, London.",61213,Pre-Owned,13494,False,
Antique Stanley Bailey No. 7 Jointer Plane w Corrugated Sole - Type 13,20000,Pre-Owned,1495,False,
Block Plane with Sack-Up and Extra Blade,857,Brand New,699,False,
Mini Wood Planer Adjustable Trimming Plane For Model Making ERT,894,Brand New,0,True,
Brand New Woodworking Wood Trimming Plane Hand Planer Carpenter Cutting Tools,1118,Brand New,0,False,
Reproduction  stanley #271 blade new made,1195,Brand New,495,False,15
New ListingWooden Molding Plane - 5/8” Bead – P. Chapin Maker Baltimore MD,4200,Pre-Owned,767,False,
New ListingVintage Stanley Bailey No. 4 Plane Wood Woodworking,5275,Pre-Owned,1960,False,
"New ListingOrig. Cast Iron Body for Stanley No. 5 C, Type 13 - 95% Japan  - mjdtoolparts",3650,Pre-Owned,0,False,
Spokeshave with Flat Base | Stanley Tool Plane Wood Tools Blade Cutting Metal,2371,Brand New,0,True,93
New ListingWooden Molding Planes - Hollow No. 13 and Round No. 10 – Union Factory-H. Chapin,3400,Pre-Owned,858,False,
9/32-24 Right Hand Thread Stud Removal Nuts for Stanley Cast Iron Planes,2495,Brand New,0,True,
"New ListingAntique Vintage Stanley Steel Block Plane 9-1/4 Woodworking Tool 6"" x 2""",2499,Pre-Owned,939,False,
"New ListingVtg STANLEY BAILEY Wood Plane Tool No. 6 w/Corrugated Bottom 18"" ",4000,Pre-Owned,12765,False,
"New ListingVintage Stanley Single Plane Iron 1-3/4"" NOS USA 🇺🇸",2399,Brand New,655,False,
"Vintage Small Block Plane Tool No. BL  3-5/8"" Long",1359,Pre-Owned,735,True,
"Brazilian Blackheart Tote & Knob For Stanley No 3, 4  Hand Plane w/ High Knob",7500,Brand New,735,True,
Heavy Duty Mini Wood Plane - USA,399,Pre-Owned,899,False,
Sears 1-5/8 Inch Cut Block Plane No. 9-37161  NOS USA,3000,Brand New,1000,False,
Very Good Boxed Astragal Moulding Plane by Christopher Gabriel 1770-1796,2835,Pre-Owned,2794,False,
Young & McMaster Aubern Plane,2000,Pre-Owned,1140,False,
"New ListingWooden Molding Plane - Rule Joint Roundover – Greenfield Tool Co. Greenfield, MA",3500,Pre-Owned,858,False,
"Antique Wood Horned Plane, 10 1/4” Long, Peugeot Freres Blade",2999,Pre-Owned,1655,False,
New ListingEarly Type Cap for Tongue Iron on Stanley No. 148 T. & G. Plane- mjdtoolpa,4450,Pre-Owned,0,False,
"New ListingStanley #72 Chamfer Plane, Early Type,  J TM on Iron, Very Good Used Condition",25000,Pre-Owned,1825,False,
New ListingHOCK PARALLEL PLANE BLADE IRON WOODWORKING,3800,False,900,False,
New ListingWooden Molding Plane - Round No. 6 – S.E. Farrand Co Newark NJ Circa 1835,1800,Pre-Owned,767,False,
"Vintage Miniature 3 1/2"" Wood Plane ",1000,Pre-Owned,600,False,
New ListingVintage Spokeshave,1500,Pre-Owned,1665,False,
New ListingWooden Molding Plane - 3/8” Bead – D.R. BARTON & CO ROCHESTER NY,2900,Pre-Owned,767,False,
New ListingAntique English Coffin Style Carpenter Wood Plane-W.Butcher-1900's,3799,Pre-Owned,1299,False,
New ListingWooden Molding Planes -One tongue and one rabbit -one marked W. Liverick,3200,Pre-Owned,858,False,
New ListingCraftsman 9-37052A block plane adjustable USA includes instructions,2000,Pre-Owned,650,False,
Dunlap Approved block plane USA,2000,Pre-Owned,0,False,
Tsunesaburo Kanna Japanese Hand Plane 70mm White Oak Dai New,32000,Brand New,0,True,
"ANTIQUE VINTAGE WOOD PLANE KARL NIRNBERGER - WIEN, 14.",3000,Pre-Owned,1500,False,
"Purpleheart Tote & Knob for Stanley No 4.5, 5, 5.5, 6, 7 8 Hand Plane High Knob",6500,Brand New,655,True,15
Vintage Stanley No. 4 Smoothing Bench Plane In Great Condition,2549,Pre-Owned,1960,False,
"Antique Bailey Wood Bottom Smoothing Plane 24""",5500,Pre-Owned,1599,False,
Shop on eBay,2000,Brand New,0,False,
Shop on eBay,2000,Brand New,0,False,
Vintage Rabbit Plane 2 Inches Wide.,2499,Pre-Owned,636,False,
Vintage Stanley?? No. 12 Wood Plane Scraper Wood Working Tool Missing Blade!!!,11495,Pre-Owned,1000,True,
"Vtg Craftsman Duplex Rabbet Plane 1-1/2"", Black,USA~AVG+🤠🤠🤠CM3.19.25",1997,Pre-Owned,1278,False,
Shop Smith Tooling,29000,Pre-Owned,2017,False,
Vintage Stanley Bailey Commemorative Series Limited Edition #0467/2000 With Box,37500,False,1950,False,
New ListingCRAFTSMAN WOOD PLANE NO.  6,800,Pre-Owned,2295,False,
East Indian Rosewood Knob for Stanley No 1 Hand Plane,2500,Brand New,585,True,
New ListingRecord  No 71 router plane/record plane/vintage plane/vintage tools,5798,Pre-Owned,2896,False,
"New ListingWooden Molding Plane - 1/2"" Scotia - Auburn Tool Co. Auburn, NY.",2400,Pre-Owned,858,False,
New ListingVintage Stanley Bailey # 5 Wood Plane Tool - Handle Repaired,5999,Pre-Owned,2010,True,
New ListingSTANLEY 190 PLANE,999,Pre-Owned,1665,False,
"New ListingStanley #5 type 13(?), #4 type 8(?) and #118 low angle block plane",2000,Pre-Owned,3920,False,
Bailey 9 3/4 in. Bench Plane,3789,Brand New,0,False,
Vintage Stanley No. 40 Smooth Bottom Scrub Plane,18000,Pre-Owned,1743,False,
EDWIN HAHN # 6 CORRUGATED BOTTOM PLANE IN GOOD CONDITION LIKE STANLEY MUST SEE,12000,Pre-Owned,2158,False,
Vintage W.H. Palmer HSB & CO. REVONOC iron No. 24 Smooth Plane,5500,Pre-Owned,0,False,
New ListingSandvik Cabinet Scraper,1500,Pre-Owned,451,False,
New ListingOhio Tool Co No.3 Coffin Plane ,99,Pre-Owned,600,False,
New ListingVINTAGE STANLEY No 64 SPOKESHAVE WOODWORKING,3000,False,945,False,
FENCE ROD FOR SARGENT & CRAFTSMAN DUPLEX PLANES - SALE IS FOR 1 ROD,1995,Pre-Owned,0,False,
"New ListingSears Craftsman 9-37055 Jack Plane 14"" Long 2"" Cutter w/ Original Box Vintage",4999,Pre-Owned,1599,True,
"19TH CENTURY BEECH WOOD PLANE - FOX & WASHBURN, AMHERST, Mass. - Ogee/Cove ??",4000,Pre-Owned,950,False,
New ListingWooden Molding Plane - Round No.8 – Winsted Plane Co. Connecticut,2200,Pre-Owned,767,False,
Senkichi Japanese KANNA Woodworking Hand Plane Carpenter's Tool 40mmX150mm F/S,1606,Brand New,600,False,302
"Japanese Smoothing Plane, Kanna, Totally Restored & Sharpened to 6000 grit",6944,Pre-Owned,558,False,
New ListingWooden Bead Molding Planes -J.E. Buck 2 Russel Street Landport England,5500,Pre-Owned,858,False,
New ListingVintage Stanley / Bailey No 3,2000,Pre-Owned,1185,False,
New ListingOrig. Body for Record No. 05 C Plane - 95% Blue Japan Finish - mjdtoolparts,3250,Pre-Owned,0,False,
"Rare No. 48 Stanley Swing Fence Tongue & Groove Wood Plane, SH6603",22495,Pre-Owned,1400,False,
Stanley #4 Prelateral Smooth Plane (Nice Condition),9000,Pre-Owned,1012,False,
type 1 older STANLEY TOOLS 130 ROUNDED BLOCK woodworking plane,6500,Pre-Owned,0,True,
Antique Wood Plane,1887,Pre-Owned,1300,False,
Small 3 1/2” BLOCK PLANE Miller Falls Co. With Original  Box No. 33 Made in USA,2999,Pre-Owned,999,False,
New ListingVINTAGE WOODEN SASH OR MOLDING PLANE USED IN WOODWORKING,1683,Pre-Owned,1000,False,
New ListingWooden Molding Plane - 1/4” Bead – Z.J. McMaster & Co Auburn N.Y.,3800,Pre-Owned,767,False,
Small vintage wood plane - about 5 inches,1500,Pre-Owned,945,False,
Reproduction Plane Handles Sheffield New in box,1800,Brand New,945,False,
New ListingVintage Craftsman 619.3730 Iron Rabbet and Filister Plane,3899,Pre-Owned,1728,False,
"J. & J. Gibson, Albany, NY. 3/4 inch Side Bead Plane.",2400,Pre-Owned,824,False,
Super Rare Mac Whittler Drill Plane Wood Paint Scraper Tool Vtg Made In USA ,19999,Pre-Owned,2275,True,
"Vintage No4? Plane No Name,read Description",3500,Pre-Owned,1400,False,
"New ListingWooden Molding Plane - Large Ogee - MOSELEY & SON LONDON, Iron width 2 1/4”",3200,Pre-Owned,927,False,
Vintage Griffin Rounding Plane 1/2 Inch (like Ashem / Fred Lambert Pattern),19331,Pre-Owned,3364,False,
"New ListingMontgomery Wards No.5 Wood Plane 14"" inches (1A)",3299,Pre-Owned,2480,False,
9/32-24 HSS UN Left Hand Thread Plug Tap & Die Set Stanley Plane Restoration,2495,Brand New,0,False,
New ListingMILLERS FALLS NO 10 PLANE ,10310,Pre-Owned,5017,False,
Vintage Stanley Bailey No. 67 Wood Plane with Smooth Bottom and Pat. Dates,9995,Pre-Owned,0,False,
"Chip breaker tool, Key ring, STANLEY V- logo, Homemade.",1400,Pre-Owned,550,False,
VICTOR WOOD PLANE PARTS,2999,Pre-Owned,1599,False,
New ListingLot of 5 Antique Wooden Spokeshaves Spoke Shaves ~ 2 Curved,2400,Pre-Owned,2165,False,
"Makita 2012 drive belt, #225066-1",2350,Brand New,0,False,49
Stanley Plane 4-3/8” Handle (Tote) Stud w/Brass Nut for No’s. 4-1/2 thru 8,2250,Pre-Owned,0,False,
"New ListingStanley No. 5 C 14"" Jack Plane (corrugated bottom) ",4000,Pre-Owned,2480,False,
"4 nice condition block and finger planes:  Stanley, Craftsman, others",2000,Pre-Owned,2145,False,
Pritzlaff Jack Wood Plane,2500,Pre-Owned,1412,False,
vintage german mini thumb plane pre ww2. nice no rust.,2495,Pre-Owned,484,False,
Japanese hand plane hitter kanna Plane blade maintenance tools /Chisel 28r,32000,Brand New,5000,True,
New ListingVintage Unmarked Spoke Shave Draw Knife,2000,Pre-Owned,900,False,
Chamfer Plane Kit Red NEW IN BOX! FREE SHIPPING!,2495,Brand New,0,False,
Stanley Aluminum Corrugated Nail Set for Corrugated nails CD-703  and Nails,3600,Brand New,824,True,
Kobalt Block Plane Woodworking Tool,1439,Pre-Owned,0,False,
Wm Greaves Coopers round shave scorping inshave tool Woodworking tool,1287,False,3608,False,
"New ListingWooden Molding Plane - Ogee - C. NURSE 182 & 184 WALWORTH ROAD LONDON, S.E.",2800,Pre-Owned,858,False,
"New ListingStanley No 110 block plane, Vintage - Exc Cond. ",1295,Pre-Owned,1230,False,
Vintage Sears Block Plane 1 5/8-In (937161) NOS in Box - Nice!!!,3495,Brand New,0,False,
"New ListingVintage 8"" Curved Drawknife",2500,Pre-Owned,1665,False,
Sears # 937167 Block Plane In Box,999,Pre-Owned,900,False,
Wagner Safe-T-Planer Gilmore Pattern Works,5500,Pre-Owned,0,False,
New ListingVintage Stanley No. 45 Combination Plane Original Box,99,Pre-Owned,1500,False,
Keizaburo Kanna Togo Steel Japanese Hand Plane 70mm with Wooden Box 圭三郎,96500,Brand New,0,True,
"7/32-20 BSW M2 HSS Right Hand Thread Taper Tap, Stanley Plane Restoration Tools",1350,Brand New,0,False,
"New ListingOrig. Handle, Handle Bolt & Cap Screw for Stanley No. 40 Plane - mjdtoolparts",5450,Pre-Owned,0,False,
New ListingOriginal Block Plane Cutting Iron - Boston Metallic Plane Co. - mjdtoolparts,6450,Pre-Owned,0,False,
New ListingOriginal Cast Iron Depth Stop for 1/4 Inch Size Stanley No. 39 - mjdtoolparts,3650,Pre-Owned,0,False,
"Japanese PRO KANNA PLANE #143 ”CHIYOZURU"" 11"" Carpenter Tool  Balck Smith",24881,Pre-Owned,2800,False,
STANLEY BAILEY Woodworking Plane 5-1/4 Made in USA Used,6000,Pre-Owned,939,False,
Shop on eBay,2000,Brand New,0,False,
Shop on eBay,2000,Brand New,0,False,
"STANLEY  No.71 ROUTER  PLANE ""SUPERB CONDITION""",16500,Pre-Owned,1485,False,
"Stanley 60-1/2  Block Plane,Low Angle,Adj throat,1-3/8"", USA~AVG/GD🤠🤠S3.27.25",3488,Pre-Owned,978,False,
"Kanna Plane Japanese Vintage Woodworking Carpenter Tool ""Masanori"" 60ｍｍ",6800,Pre-Owned,0,False,
"Restorer, Woodworking Kit",99,Pre-Owned,1012,False,
Stud Removal Nuts for Stanley Cast Iron Planes in Brass,2495,Brand New,0,True,
Stanley G12-060 Low Angle Adjustable Throat Block Plane ,3000,Pre-Owned,1185,False,
New ListingAntique 19th Century Wood Hand Plane Tool,2500,Pre-Owned,1000,False,
"Vintage X-ACTO Miniature Block Plane 3 3/4"" long",1000,Pre-Owned,484,False,
New ListingVintage Grannies Tooth Router Plane Old Woman’s Tooth J. Howarth Cutter,2576,Pre-Owned,2443,False,
"7/32-24 BSW 52100 HCS Die, Stanley Plane Restoration Tools #12-24",1350,Brand New,0,False,
New ListingOLD VINTAGE JW GIBBS NEW YORK 3/8? WOOD MOLDING PLANE ANTIQUE,2000,Pre-Owned,0,False,
"New ListingVintage Unknown Maker ""Woodworking Plane #3"" (7 1/4"" Long / 1 - 3/4"" Cut Width)",2000,Pre-Owned,999,False,
Hand Plane Unbranded,1200,Pre-Owned,878,False,
Vintage Stanley No. 62 Low Angle Wood Plane Read Description,18000,Pre-Owned,0,False,
"Donaldson, Edinburgh, 1799. No. 13 Hollow Plane.",2700,Pre-Owned,824,False,
"Vintage Early Stanley No. 193 Fiberboard Plane Wood Handles, VGC, SH6594",4995,Pre-Owned,1400,False,
"New ListingExtra Clean Dwights, French & Co. 3/16"" Plow Plane Cutting Iron - mjdtoolparts",3250,Pre-Owned,0,False,
"Rare Antique Stanley Rule & Level Co USA No 113 Compass Curved Plane, SH6602",12495,Pre-Owned,1600,False,
Dowel Sharpener or Tendon Plane Cast Iron Nov 23 1880 Stearns,3499,Pre-Owned,1320,False,
New ListingVintage Stanley No. 45 Combination Plane & Parts,99,Pre-Owned,1200,False,
Stanley Bedrock 606 Early Round Sides Tools Wood Handles Rare,26500,Pre-Owned,2299,False,
New ListingVINTAGE STANLEY NO. 7 CORRUGATED PLANE CARPENTRY WOOD WORKING,6500,Pre-Owned,1615,False,
New ListingRECORD No042 PLANE,10308,Pre-Owned,4094,False,
New ListingOrig. Three Point Nicker Spur/Screw for Sears No. 3730 Rabbet Plane-mjdtoolparts,2250,Pre-Owned,0,False,
"New ListingRecord No. 040 Small Plough Plane Complete With 3 Irons, D/Stop &Fence.",1927,Pre-Owned,2763,False,
"New Listing7 Vintage Plane Blades Stanley, Aton Berg, Miller Falls, Wards",99,Pre-Owned,800,False,
ROD FOR MILLERS FALLS NO. 85 DUPLEX PLANE - MACHINED REPLACEMENT - SALE IS 1 ROD,1995,Brand New,0,False,
Curled Tail Coachmaker’s Plane - Stunning!,38500,Pre-Owned,1000,False,
Vintage Stanley 12-975 Bullnose Rabbett Plane,4395,Pre-Owned,0,False,
"New ListingWooden Molding Plane -3/4"" Bead -Union Factory-H. Chapin Baltimore -No. 124",2800,Pre-Owned,858,False,
New ListingStanley Bedrock no 605 1/2 Hand Plane - Type 6,9000,Pre-Owned,2500,False,
New ListingFounders' Grade Roswood Hdls. for Stanley No. 4 Plane - Type 11 -mjdtoolparts,11450,Pre-Owned,0,False,
Record No778 Rebate Plane.,5999,Pre-Owned,1495,False,
STANLEY # 48 TONGUE AND GROOVE SWING FENCE PLANE TYPE 1 ? GOOD CONDITION out,18000,Pre-Owned,1579,False,
"Vintage Stanley- Bailey #26 Pat 6912 Wood Plane 15"" Long 2.25"" Wide",3495,Pre-Owned,0,False,
MINIATURE 3 1/2 INCH KOBALT PLANE EXCELLENT CONDITION,995,Pre-Owned,500,True,
"10"" Adjustable Spokeshave Plane with Flat Base, Metal Blade Wood Spoke Shave USA",1359,Brand New,0,True,
"Undranded 9"" woodworking plane with corrugated sole",3000,Pre-Owned,0,False,
Sargent & Co. Double Iron #633 Wood Molding Plane No Irons,1500,Pre-Owned,1000,True,
New ListingVINTAGE CRAFTSMAN ROTARY PLANER NO.9-2745 IN ORIGINAL BOX,800,Pre-Owned,1010,False,
Stanley Antique Planer,9000,Pre-Owned,767,False,
New ListingOLD RECORD No 03 SMOOTH PLANE WOOD HANDLES,644,Pre-Owned,3767,False,
"Vintage Sargent Low Angle No. 5206 Block Plane, Newhaven CT.",4989,Pre-Owned,0,False,
"Carpenters  Plane-9-3/4"" long- #4 Smoothing Plane-2"" Blade",2000,Pre-Owned,1107,False,
"Anant Kamal No. 5 Jack Plane AA5 w/ 1/8"" iron",2900,Pre-Owned,1478,False,
Vintage Plane Stanley? 110,300,Pre-Owned,1665,False,
"NOS Herring & Sons 1 3/4"" Uncut Plane Iron",3500,Pre-Owned,895,False,
Excellent Small Ogee Moulding Plane by John Taylor & Son Liverpool 1843-1853 ,1933,Pre-Owned,2071,False,
Tsunesaburo Mentori Kanna Japanese Smoothing Hand Plane 30mm Used,20000,Pre-Owned,0,True,
"New ListingStanley Handyman Hand Plane 9-1/4"" Wooden Handles (3C) 🔥",1699,Pre-Owned,2120,False,
Vintage Stanley Bailey #4 Wood Smoothing Plane Tool User Woodworking Smooth,4000,Pre-Owned,0,False,
Vintage Bailey 24 inch wood block plane,7500,Pre-Owned,2880,False,
Antique Vintage Lever Cap Block Plane For Parts or Repair,706,Pre-Owned,0,True,
New ListingVintage Record 043 plough plane in good condition.,3222,Pre-Owned,3733,False,
uncommon Wadsworth Tool Co Allemagne Germany #4 sized wood plane marked 1928/4,4500,Pre-Owned,0,True,
New ListingCrown Tool Leon Robbins Wooden Hand Plane,2000,Pre-Owned,878,False,
"Vintage Antique Wood Block Tool OHIO TOOL 26"" Length Jack Plane 2-1/2” Blade",2575,Pre-Owned,1575,False,
Vintage Antique Mini Block Plane,1000,Pre-Owned,0,False,
Vintage Stanley No 118 Plane ,3500,Pre-Owned,500,False,
New ListingNicely Restored Sears # 187.37167 Vintage Woodworking Plane~Made In England ,3500,Pre-Owned,939,False,
EARLY J Logo Stanley Plane Blade Iron: Early Stanley # 4 5 ( 2 in wide) (1476,4799,Pre-Owned,0,False,
"Vintage Stanley No. 5 Lever Cap, ""B"" Casting.",1825,Pre-Owned,580,False,
"14"" Woodworking plane Made in USA",3850,Pre-Owned,0,False,
Precision Honing guide,3960,Pre-Owned,931,False,
New ListingVintage Stanley No 45 Sweetheart Plane For Parts / Refurbishment,5155,Pre-Owned,4187,False,
"VINTAGE,RARE CHAMFER PLANE, IN NICE CONDITION",2964,Pre-Owned,3724,False,
New Listing1:8 Dovetail Saw Guide Woodworking Carpentry Tool Hongdui,2999,Pre-Owned,0,False,
STEEL HANDMADE PLANE,3500,Pre-Owned,1052,False,
New ListingVINTAGE HAND PLANE NO.4 UNKNOWN BRAND SMOOTH BOTTOM,2499,Pre-Owned,899,False,
"superb John Harley. Liverpool, #7 DADO Plane",1289,Pre-Owned,3731,False,
VINTAGE ROUND BOTTOM WOOD PLANE - NO. 2,1407,Pre-Owned,630,False,
Vintage PARAMO PLANEMASTER No10 Rabbet Plane with fence & spare blades,2320,Pre-Owned,2821,False,
"Tower -& Lyon Chaplins Cor.- Pat.May 7,72-July 4,76 -With ISSUES-*L@@K**READ*",7469,Pre-Owned,1107,False,
New ListingSTANLEY BAILEY MADE IN USA NO. 7 WOOD PLANE BEAUTIFUL CONDITION ! F,22900,Pre-Owned,2475,False,
Continental style Felloe Plane. Dutch style wedge. Plane iron measures 1 inch.,2500,Pre-Owned,824,False,
Stanley No. 75 Bullnose Plane 4-In Sharp Adjustable Woodworking Tool,3000,Pre-Owned,871,False,
Shop on eBay,2000,Brand New,0,False,
Shop on eBay,2000,Brand New,0,False,
New ListingSky Surfer X8 1480mm Wingspan EPO FPV Aircraft RC Airplane Glider Plane - PNP,1329914099,Brand New,0,False,
Antique Vintage Stanley Bailey No 5 Hand Plane Woodworking,3999,Pre-Owned,1967,False,
Roclub 2.4G Remote Control Plane Glider Airplane EPP Foam RC Plane Toy,22692599,Brand New,0,False,
"Vintage NOS Great Neck 9"" Smooth Plane Stanley No 4 Size NEW USA",2499,Brand New,999,False,
"Tower -& Lyon Chaplins Cor.- Pat.May 7,72-July 4,76 -With ISSUES-*L@@K**READ*",7469,Pre-Owned,1107,False,
older STANLEY TOOLS 18 KNUCKLE CAP BLOCK woodworking plane,4600,Pre-Owned,0,False,
New ListingSTANLEY BAILEY MADE IN USA NO. 7 WOOD PLANE BEAUTIFUL CONDITION ! F,22900,Pre-Owned,2475,False,
Vintage 4 - MOST USA  Plane Corrugated Bottom,4500,Pre-Owned,0,False,
Original Hardwood Handle & Rod for Stanley No. 5 Planes,2999,Pre-Owned,960,False,
"Key  Chain,  STANLEY SWEETHEART logo, Homemade.",1250,Pre-Owned,550,False,
Old Antique Vintage Stanley GA 216B Plane Cutter Grinder,2499,False,999,False,
Good Sash Glazing Bar Moulding Plane by Alex Mathieson Glasgow,1546,Pre-Owned,2749,False,
"Vintage Small Wood Plane 4 1/2"" Red And Black Metal",1299,Pre-Owned,0,False,
antique carpenter wood planes,4500,Pre-Owned,5470,False,
Handmade Brass Spokeshave - Round Sole - O1 Tool Steel Blade - Sapele Handles,13900,Brand New,0,False,
"S Very Nice Massive Complex Molding Plane 2 3/4"""" Wide Marked on Toe T11276",4999,Pre-Owned,920,False,
"2372 Stanley Victory 2"" Wide Iron",2095,Pre-Owned,0,False,
"D.R. Barton, W.butcher Plow Plane  Irons 1/2” To 1/8” Antique Woodworking Tools",1850,Pre-Owned,900,False,
Vintage Stanley Smooth Bottom Bench Wood Plane No. H 1205 (12-205 E) USA 14”,3250,Pre-Owned,796,False,
Stanley Hand Plane Replacement Blade #4-5!!! USA Made 🇺🇸,1300,Brand New,655,False,
"Early Stanley Bailey No 3 Smooth Bottom Plane Antique Vintage Woodwork, SH6604",9995,Pre-Owned,1400,False,
Vintage Stanley Bailey Planer - 13.5 Inches Long,3499,Pre-Owned,0,False,
"Hand Made Cherry Stanley Plane Tote & Knob For No 3, 4, 603, 604 With Low Knob",5500,Brand New,655,True,25
"New ListingStanley No. 45 / 55 Combination Plane No. 28 - 5/8"" Beading Tool",1795,Pre-Owned,495,False,
New ListingWood Spokeshave Hand Plane,2000,Pre-Owned,931,False,
Woodworking Mini Wood Trimming Plane Hand Planer FAST Carpenter Cutting ToolUSN,589,Brand New,0,False,
2 Vintage Stanley No.93 Tool Measuring Tools (One Incomplete),3060,Pre-Owned,900,False,
Vintage Fulton Wood Plane Smooth Bottom 9” USA Made Nice Handles,1999,Pre-Owned,750,False,
"New ListingVintage Goodell Pratt Hand Crank Drill, Manual Tool Greenfield, Mass Woodworking",2695,Pre-Owned,939,False,
New ListingLeon Robbins Chair makers Travisher Hand Plane ,2500,Pre-Owned,931,False,
"New ListingWooden Molding Plane - Round No. 10 – W. Greenslade Bristol, England.",1900,Pre-Owned,767,False,
Rare Vintage 1998 Stanley 15-640 Saw Set with Magnifying Lens Tool in Box NEW,1997,Brand New,600,True,
mixed lot WOOD WOODEN MOLDING PLANE TOOLS side beads dado others OH MD English,11000,Pre-Owned,0,False,
"J. Kellogg, Amherst, MA., circa 1835. Nice 7/8 Handled Tongue Plane",2500,Pre-Owned,939,False,
New ListingStanley C557MP  9” Wood Hand Plane Made in USA (7G) 🔥,1699,Pre-Owned,2120,False,
"VINTAGE DUNLAP WOODWORKING PLANE TOOL 9"" LG. X 2 1/2""W. SMOOTH BOTTOM COMPLETE",1498,Pre-Owned,1107,False,
stanley No 65 chamfer spokeshave/vintage spokeshave/vintage tools,5413,Pre-Owned,3340,False,
VINTAGE 7 INCH NO NAME LISTED THAT I CAN FIND WOOD PLANE BARN ESTATE FIND,459,False,975,False,
"Vintage Stanley Bailey Smooth Bottom Wood Plane Good Condition 9"" Barn Find",2999,Pre-Owned,1299,False,
"Eskilstuna Steel Wood Plane Irons New Old Stock 2"" #904 Pack of Six",14999,Brand New,1257,False,
Lot of 2 Stanley Planes - No 5 & No 6 or 7 Planes (modified) - USA Woodworking,7000,Pre-Owned,0,False,
Vintage 1940s Made In USA Lakeside Smooth Bottomed Wood Plane,1995,Pre-Owned,1299,False,
"New ListingAntique Wooden Spoke Shave 15""  Long Curved",1999,Pre-Owned,1245,False,
Vintage Griffin Handcrank / Twizzler  (like Ashem / Fred Lambert Pattern),28351,Pre-Owned,6509,False,
New ListingVintage Craftsman No. 619.3732 Low Angle Adjustable Throat Block Plane,3499,Pre-Owned,1012,False,
New ListingCrown Tool Leon Robbins Wooden Hand Plane,2000,Pre-Owned,878,False,
"RARE VINTAGE STANLEY 33-203 10' x 1/2"" PowerLock Tape Measure NOS USA",1998,Brand New,600,True,
"Stanley 1"" Brass Depth Adjustment Wheel, Left-Hand Thread, Cleaned NOT Polished",1299,Pre-Owned,414,False,
Stanley #45/55 Repo Long Rods,1500,Pre-Owned,824,False,
"New DustCover for STANLEY TOOLS GUIDE To IDENTITY And VALUE, By John Walter",2450,Brand New,460,False,
New ListingWoodworking Spoke Shave Hand Plane,2000,Pre-Owned,819,False,
New ListingOrig. 1/2 Inch Cutting Iron for Record No. 044 Combination Plane- mjdtoolparts,3650,Pre-Owned,0,False,
New ListingOrig. Cast Iron Plane Body for Stanley No. 8 Jointer-Type 6 - 95% -mjdtoolparts,11450,Pre-Owned,0,False,
New ListingSargent No. 1085 Plane Cutter - No. 109 - 7/8 Inch Roman Ogee - mjdtoolparts,3250,Pre-Owned,0,False,
SCARCE VINTAGE ENGLISH MARPLES M 77 BULLNOSE PLANE - ORIGINAL PAINT.,7732,Pre-Owned,3684,False,
Rare Vintage Jordan No.3  Plane DRP Germany ,5000,Pre-Owned,1095,False,
"Auburn Tool Thistle Brand Wood Jack Plane 16"" Long Auburn NY",9995,Pre-Owned,0,False,
"VINTAGE HUDSON FORGE CO. PLANE No.3 SIZE SMOOTH BOTTOM PLANE 1-5/8"" CUTTER USA",2999,Pre-Owned,0,False,
STANLEY PLANE # 378 FENCE AND RODS,10000,Brand New,800,False,
New ListingStanley No.80 Cabinet Scraper Plane/Good Length Iron Fitted/Good Condition.,2499,Pre-Owned,2065,False,
VINTAGE Solid Wood Smoothing Plane Danish JPBO with Adjustable Plane Iron,2793,Pre-Owned,899,False,
Antique 1890 - 1910 Stanley No. 12 & 1899-1902 Stanley No. 80 Planes W/ SW Irons,13000,Pre-Owned,0,False,
RADI PLANE EDGE FINISHING PLANE LA Mathers CO Stockton,1800,Pre-Owned,1035,False,
Vintage Plane No Marking See Pictures ,2878,Pre-Owned,0,False,
New ListingRecord No 071 Router Plane & 4 Cutters,11598,Pre-Owned,3540,False,
